1br_studio_rent_in_center,adult_nightlife,air_quality_(year-round),airbnb_(monthly),cashless_society,coca-cola,coffee,cost_of_living,cost_of_living_for_expat,cost_of_living_for_local,female_friendly,freedom_of_speech,friendly_to_foreigners,fun,happiness,healthcare,internet,lgbt_friendly,nightlife,peace,quality_of_life,racial_tolerance,religious_government,safe_tap_water,safety,startup_score,traffic_safety,walkability,nomad_score,region,country,place_slug,Access to electricity (% of population),"Access to electricity, urban (% of urban population)",Renewable electricity output (% of total electricity output)
521.0,2.0,61.0,1251.0,1.0,0.68,1.45,3.0,1010.0,650.0,1.0,1.0,4.0,3.0,2.0,3.0,6.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,3.85,Africa,Morocco,casablanca-morocco,97.3000030517578,99.1132049560547,14.3088903309539
318.0,2.0,50.0,1403.0,1.0,0.18,1.58,3.0,738.0,411.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,4.06,Africa,Morocco,el-jadida-morocco,97.3000030517578,99.1132049560547,14.3088903309539
569.0,2.0,13.0,1708.0,1.0,0.05,0.0,3.0,945.0,503.0,2.056132673047788,1.0,2.6085514159901453,1.8987939998069168,2.0,3.0,10.0,1.7082648212452107,0.8904610098501156,2.0,3.0,1.7044688079857906,0.0,0.0,2.0,2.0,3.0,4.0,4.13,Africa,Morocco,essaouira-morocco,97.3000030517578,99.1132049560547,14.3088903309539
380.0,2.0,50.0,1373.0,1.0,0.74,1.16,3.0,920.0,518.0,1.0,1.0,2.0,2.0,2.0,3.0,9.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.59,Africa,Morocco,agadir-morocco,97.3000030517578,99.1132049560547,14.3088903309539
365.0,2.0,50.0,1251.0,1.0,0.57,1.42,3.0,859.0,509.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,3.86,Africa,Morocco,tangier-morocco,97.3000030517578,99.1132049560547,14.3088903309539
314.0,3.0,40.0,1068.0,1.0,1.58,3.85,2.0,1344.0,810.0,3.0,1.0,3.0,4.0,2.0,4.0,9.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,4.31,Europe,Greece,athens-greece,100.0,100.0,28.6557832580757
269.0,2.0,14.0,2105.0,1.0,1.74,3.43,1.0,1626.0,708.0,2.0,1.0,2.0,3.0,2.0,4.0,11.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,2.0,3.87,Europe,Greece,rhodes-greece,100.0,100.0,28.6557832580757
350.0,2.0,30.0,2203.9948597183165,1.0,2.25,3.88,1.0,1577.0,867.0,2.0,1.0,2.0,3.0,2.0,4.0,14.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,3.09,Europe,Greece,santorini-greece,100.0,100.0,28.6557832580757
337.0,2.0,22.0,885.0,1.0,1.75,3.94,3.0,1092.0,746.0,3.0,1.0,3.0,3.0,2.0,4.0,9.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,4.0,4.07,Europe,Greece,thessaloniki-greece,100.0,100.0,28.6557832580757
720.0,2.0,50.0,2627.989693362315,1.0,2.14,4.28,1.0,1973.0,1204.0,2.0,1.0,2.0,3.0,2.0,4.0,14.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,4.0,3.57,Europe,Greece,mikonos-greece,100.0,100.0,28.6557832580757
306.0,2.0,29.0,3965.0,1.0,2.14,4.28,1.0,2027.0,765.0,2.0,1.0,3.0,2.0,2.0,4.0,11.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.66,Europe,Greece,chania-crete-greece,100.0,100.0,28.6557832580757
303.0,2.0,5.0,7839.0,1.0,1.65,3.89,1.0,2935.0,759.0,2.0,1.0,4.0,1.0,2.0,4.0,13.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,4.0,4.3,Europe,Greece,rethymno-greece,100.0,100.0,28.6557832580757
292.0,2.0,8.0,2318.0,1.0,1.96,3.76,2.0,1594.0,763.0,3.0,1.0,2.0,2.0,2.0,4.0,10.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,4.0,4.0,3.78,Europe,Greece,patras-greece,100.0,100.0,28.6557832580757
442.0,2.0,18.0,1281.0,3.0,1.02,2.11,3.0,1067.0,662.0,2.0,1.0,3.0,3.0,2.0,1.0,26.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,4.36,Europe,Russia,saint-petersburg-russia,95.5,95.0999984741211,15.8557951545716
683.0,3.0,33.0,1708.0,3.0,0.71,3.03,2.0,1509.0,972.0,2.0,1.0,2.0,3.0,2.0,1.0,20.0,1.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.49,Europe,Russia,moscow-russia,95.5,95.0999984741211,15.8557951545716
487.0,2.0,50.0,5216.0,3.0,1.22,2.52,2.0,2183.0,775.0,2.0,1.0,2.0,1.0,2.0,1.0,18.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.15,Asia,Russia,vladivostok-russia,95.5,95.0999984741211,15.8557951545716
292.0,2.0,10.0,1312.0,3.0,2.14,3.01,3.0,1175.0,642.0,2.0,1.0,3.0,2.0,2.0,1.0,18.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,4.13,Europe,Russia,kazan-russia,95.5,95.0999984741211,15.8557951545716
355.0,2.0,23.0,732.0,3.0,0.76,1.57,3.0,788.0,505.0,2.0,1.0,3.0,1.0,2.0,1.0,33.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.26,Europe,Russia,krasnodar-russia,95.5,95.0999984741211,15.8557951545716
358.0,2.0,50.0,702.0,3.0,0.83,1.88,3.0,842.0,586.0,2.0,1.0,2.0,1.0,2.0,1.0,19.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.85,Asia,Russia,novosibirsk-russia,95.5,95.0999984741211,15.8557951545716
184.0,2.0,31.0,671.0,3.0,0.63,1.2,3.0,560.0,311.0,1.0,1.0,3.0,2.0,2.0,1.0,20.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.83,Europe,Russia,saratov-russia,95.5,95.0999984741211,15.8557951545716
208.0,2.0,16.0,1159.0,3.0,1.36,2.65,3.0,989.0,526.0,2.0,1.0,2.0,1.0,2.0,1.0,22.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,4.02,Europe,Russia,kaliningrad-russia,95.5,95.0999984741211,15.8557951545716
345.0,2.0,23.0,336.0,3.0,0.65,1.65,3.0,688.0,487.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,3.49,Europe,Russia,ulyanovsk-russia,95.5,95.0999984741211,15.8557951545716
245.0,2.0,91.0,580.0,3.0,0.63,1.94,3.0,736.0,457.0,2.0,1.0,2.0,1.0,2.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,3.55,Europe,Russia,chelyabinsk-russia,95.5,95.0999984741211,15.8557951545716
402.0,2.0,31.0,2410.0,3.0,1.61,3.1,2.0,1571.0,776.0,2.0,1.0,2.0,1.0,2.0,1.0,33.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.28,Europe,Russia,nizhny-russia,95.5,95.0999984741211,15.8557951545716
379.0,2.0,27.0,1159.0,3.0,0.84,1.89,3.0,1018.0,613.0,2.0,1.0,1.0,2.0,2.0,1.0,21.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.63,Europe,Russia,yekaterinburg-russia,95.5,95.0999984741211,15.8557951545716
323.0,2.0,12.0,1336.0871472852214,3.0,0.51,2.16,3.0,674.0,483.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,3.61,Europe,Russia,rostov-on-don-russia,95.5,95.0999984741211,15.8557951545716
355.0,2.0,23.0,1238.3919078600948,3.0,0.62,1.85,3.0,867.0,523.0,1.0,1.0,2.0,1.0,2.0,1.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,3.45,Europe,Russia,ufa-russia,95.5,95.0999984741211,15.8557951545716
296.0,2.0,50.0,671.0,3.0,0.92,2.15,3.0,794.0,522.0,2.0,1.0,3.0,1.0,2.0,1.0,19.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,3.37,Asia,Russia,tomsk-russia,95.5,95.0999984741211,15.8557951545716
276.0,2.0,29.0,1495.0,3.0,0.65,1.53,3.0,935.0,430.0,1.0,1.0,3.0,1.0,2.0,1.0,26.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,3.84,Europe,Russia,samara-russia,95.5,95.0999984741211,15.8557951545716
323.0,2.0,54.0,1007.0,3.0,0.49,1.34,3.0,695.0,419.0,1.852574169517572,1.0,3.0,3.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.86,Asia,Philippines,cebu-philippines,89.0800018310547,95.9100036621094,25.4134663220608
415.0,2.0,55.0,1159.0,3.0,0.59,1.7,3.0,863.0,540.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,3.15,Asia,Philippines,manila-philippines,89.0800018310547,95.9100036621094,25.4134663220608
281.0,2.0,21.0,1586.0,3.0,0.47,1.43,3.0,824.0,400.0,2.0,1.0,4.0,3.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,4.41,Asia,Philippines,davao-philippines,89.0800018310547,95.9100036621094,25.4134663220608
468.0,2.0,50.0,824.0,3.0,0.55,1.09,3.0,786.0,549.0,2.0,1.0,4.0,4.0,2.0,3.0,18.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,3.1,Asia,Philippines,palawan-philippines,89.0800018310547,95.9100036621094,25.4134663220608
329.0,2.0,50.0,1007.0,3.0,0.56,2.25,3.0,709.0,476.0,2.0,1.0,3.0,1.0,2.0,3.0,12.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.6,Asia,Philippines,boracay-philippines,89.0800018310547,95.9100036621094,25.4134663220608
575.0,2.0,50.0,1220.0,3.0,0.62,2.69,2.0,1119.0,803.0,2.0,1.0,4.0,4.0,2.0,3.0,6.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.82,Asia,Philippines,makati-philippines,89.0800018310547,95.9100036621094,25.4134663220608
325.0,2.0,37.0,1190.0,3.0,1.27,1.46,3.0,864.0,480.0,3.0,2.0,3.0,3.0,2.0,2.3626783756041214,24.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,4.0,4.0,4.59,Europe,Serbia,belgrade-serbia,99.9000015258789,99.9000015258789,26.9051735603139
188.0,2.0,33.0,1373.0,3.0,0.68,1.07,3.0,798.0,337.0,3.0,2.0,2.0,2.0,2.0,2.7056740380379645,29.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,4.0,4.0,4.0,4.36,Europe,Serbia,novi-sad-serbia,99.9000015258789,99.9000015258789,26.9051735603139
196.0,2.0,31.0,1037.0,3.0,0.95,0.84,2.0,665.0,310.0,2.0,2.0,4.0,2.0,2.0,1.936705670369141,34.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,4.0,4.0,4.07,Europe,Serbia,nis-serbia,99.9000015258789,99.9000015258789,26.9051735603139
1010.0,3.0,41.0,1617.0,2.0201904408238303,0.72,2.47,2.0,1578.0,1132.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,2.149762261382857,1.0,0.0,2.0,2.0,3.0,4.0,3.69,Middle East,Lebanon,beirut-lebanon,99.5831756591797,100.0,2.60382691889541
845.0,2.0,113.0,1861.0,2.6761722743874587,0.46,3.27,2.0,1488.0,1041.0,3.0,1.0,4.0,3.0,3.0,3.0,8.0,1.0,3.0,2.0,3.0,2.091385390192264,1.0,0.0,3.0,3.0,4.0,4.0,3.98,Middle East,Bahrain,manama-bahrain,100.0,100.0,0.0
1813.0,2.0,168.0,1983.0,3.0,0.96,3.76,2.0,2532.0,2071.0,1.0,1.0,3.0,3.0,3.0,3.0,12.0,1.0,2.0,3.0,2.0,1.5279690187184247,1.0,0.0,3.0,2.0,4.0,2.0,3.74,Middle East,Qatar,doha-qatar,100.0,100.0,0.0
979.0,3.0,46.0,1464.0,3.0,1.2,4.03,1.0,2172.974399823029,1251.646784511757,3.0,2.0,3.0,3.0,2.0,3.0,14.0,2.0,4.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,4.01,Asia,South Korea,seoul-south-korea,100.0,100.0,1.89466631222848
585.0,2.0,48.0,1464.0,3.0,1.14,4.79,3.0,1330.0,963.0,3.0,2.0,3.0,3.0,2.0,3.0,34.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,4.51,Asia,South Korea,busan-south-korea,100.0,100.0,1.89466631222848
445.0,2.0,16.0,1556.0,3.0,1.04,2.08,3.0,1158.0,666.0,4.0,2.0,3.0,3.0,2.0,3.0,108.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,4.52,Asia,South Korea,jeju-island-south-korea,100.0,100.0,1.89466631222848
452.0,2.0,45.0,763.0,3.0,1.02,3.85,3.0,972.0,773.0,3.0,2.0,3.0,3.0,2.0,3.0,33.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,4.48,Asia,South Korea,daegu-south-korea,100.0,100.0,1.89466631222848
534.0,2.0,41.0,824.0,3.0,1.33,4.31,3.0,1088.0,888.0,3.0,2.0,3.0,2.0,2.0,3.0,29.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,4.56,Asia,South Korea,daejeon-south-korea,100.0,100.0,1.89466631222848
475.0,2.0,41.0,2044.0,3.0,1.27,3.73,2.0,1377.0,805.0,3.0,2.0,3.0,2.0,2.0,3.0,28.0,1.0,2.0,3.0,3.0,2.0,0.0,1.0,4.0,4.0,4.0,1.0,4.42,Asia,South Korea,gwangju-south-korea,100.0,100.0,1.89466631222848
1226.1501593599046,3.0,15.0,4880.0,1.7139671510895351,3.75,4.37,1.0,2051.3989649427435,1386.6591745558476,3.0,2.0,3.0,4.0,3.53146074630328,4.0,17.0,2.0,3.0,2.0,4.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,3.98,Europe,Monaco,monaco-monaco,100.0,100.0,0.0
137.0,2.0,88.0,702.0,1.0,0.37,0.95,3.0,439.0,247.0,2.0,1.0,4.0,4.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,1.396759593417598,0.0,0.0,3.0,2.0,3.0,4.0,4.14,Asia,Nepal,kathmandu-nepal,82.5239562988281,95.1621246337891,100.0
370.0,2.0,88.0,885.0,1.780427302103896,0.65,2.46,3.0,776.0,553.0,1.0,2.0,3.0,3.0,2.0,1.0,10.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,3.93,Latin America,Peru,lima-peru,93.852180480957,98.8748931884766,52.7305133572361
948.0,2.0,7.0,702.0,2.542355421997581,1.17,1.68,3.0,1166.0,1031.0,1.0,2.0,1.0,1.0,2.0,1.0,17.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.37,Latin America,Peru,cusco-peru,93.852180480957,98.8748931884766,52.7305133572361
206.0,2.0,16.0,641.0,2.118795775237099,0.51,1.27,3.0,526.0,326.0,1.8417407553639715,2.0,4.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.86,Latin America,Peru,arequipa-peru,93.852180480957,98.8748931884766,52.7305133572361
248.0,2.0,91.0,885.0,1.7613072768766758,0.64,1.54,3.0,690.0,392.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.721920793448528,0.0,0.0,1.0,2.0,3.0,2.0,2.98,Latin America,Nicaragua,managua-nicaragua,83.2493286132813,98.7502670288086,50.0545970735969
463.0,2.0,91.0,580.0,1.7709940942995324,0.0,0.0,3.0,494.0,394.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,3.01,Latin America,Nicaragua,leon-nicaragua,83.2493286132813,98.7502670288086,50.0545970735969
334.0,2.0,50.0,1312.0,2.154127199315716,0.44,1.33,3.0,784.0,435.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,4.31,Latin America,Guatemala,antigua-guatemala,90.520622253418,96.4108734130859,60.3906673901248
467.0,2.0,56.0,854.0,1.9095272690117049,0.56,1.11,3.0,792.0,551.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,3.56,Latin America,Guatemala,guatemala-city-guatemala,90.520622253418,96.4108734130859,60.3906673901248
556.0,2.0,24.0,1495.0,3.0,1.3,1.51,3.0,1090.0,674.0,3.0,2.0,3.0,2.0,2.0,2.0,42.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,1.0,4.41,Europe,Romania,brasov-romania,100.0,100.0,39.7469736961864
377.0,2.0,31.0,1068.0,3.0,1.04,1.99,3.0,961.0,581.0,2.0,2.0,3.0,3.0,2.0,2.0,85.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,4.35,Europe,Romania,bucharest-romania,100.0,100.0,39.7469736961864
258.0,2.0,37.0,2623.0,3.0,0.49,1.23,3.0,1070.0,368.0,2.0,2.0,2.0,4.0,2.0,2.0,51.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,3.86,Europe,Romania,constanta-romania,100.0,100.0,39.7469736961864
273.0,2.0,28.0,915.0,3.0,1.16,1.58,3.0,766.0,443.0,3.0,2.0,3.0,3.0,2.0,2.0,51.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.55,Europe,Romania,timisoara-romania,100.0,100.0,39.7469736961864
376.0,2.0,27.0,1068.0,3.0,1.0,1.3,2.0,927.0,509.0,3.0,2.0,4.0,3.0,2.0,2.0,55.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,4.48,Europe,Romania,cluj-romania,100.0,100.0,39.7469736961864
284.0,2.0,44.0,1068.0,3.0,0.8,1.32,3.0,781.0,423.0,2.0,2.0,2.0,2.0,2.0,2.0,49.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,3.62,Europe,Romania,iasi-romania,100.0,100.0,39.7469736961864
1321.0,2.0,11.0,1037.0,1.901144600569363,1.87,3.58,2.0,2089.0,1637.0,3.0,2.0,3.0,2.0,2.3467782953444214,2.5503564629514472,28.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,3.58,Europe,Gibraltar,gibraltar-gibraltar,100.0,100.0,0.0
356.0,2.0,12.0,3477.0,2.0,1.9,3.3,1.0,1930.0,774.0,3.0,3.0,2.0,3.0,2.0,3.0,9.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,2.0,3.94,Europe,Cyprus,paphos-cyprus,100.0,100.0,8.78005735715861
466.0,2.0,47.0,1373.0,2.0,1.91,4.23,1.0,1550.0,944.0,3.0,3.0,2.0,3.0,2.0,3.0,10.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,3.6,Europe,Cyprus,nicosia-cyprus,100.0,100.0,8.78005735715861
528.0,2.0,37.0,1769.0,2.0,1.9,3.64,2.0,1672.0,954.0,3.0,3.0,4.0,4.0,2.0,3.0,11.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,1.0,4.43,Europe,Cyprus,limassol-cyprus,100.0,100.0,8.78005735715861
1326.0,3.0,15.0,2196.0,2.0,3.02,3.78,1.0,2588.0,1769.0,3.0,1.0,3.0,3.0,4.0,3.0,0.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,4.32,Middle East,Israel,tel-aviv-israel,100.0,100.0,1.89020023043627
899.0,2.0,45.0,2166.0,2.0,2.47,4.47,1.0,2296.0,1437.0,4.0,1.0,2.0,2.0,4.0,3.0,24.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,4.16,Middle East,Israel,jerusalem-israel,100.0,100.0,1.89020023043627
681.0,2.0,35.0,2471.0,2.0,2.33,3.76,1.0,2099.0,1173.0,3.0,1.0,2.0,3.0,4.0,3.0,22.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,4.04,Middle East,Israel,haifa-israel,100.0,100.0,1.89020023043627
524.0,3.0,20.0,1129.0,2.0,0.59,0.99,3.0,944.0,592.0,2.0,1.0,3.0,3.0,1.0,1.0,33.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,4.61,Europe,Ukraine,kiev-ukraine,100.0,100.0,4.38164680336566
226.0,2.0,18.0,1220.0,2.0,0.4,0.84,3.0,668.0,306.0,2.0,1.0,3.0,3.0,1.0,1.0,24.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,3.0,4.0,4.0,4.46,Europe,Ukraine,lviv-ukraine,100.0,100.0,4.38164680336566
275.0,2.0,29.0,1952.0,2.0,0.57,0.99,3.0,976.0,396.0,1.0,1.0,3.0,2.0,1.0,1.0,28.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,3.98,Europe,Ukraine,odesa-ukraine,100.0,100.0,4.38164680336566
194.0,2.0,17.0,1007.0,2.0,0.49,0.87,3.0,592.0,282.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,4.02,Europe,Ukraine,kharkiv-ukraine,100.0,100.0,4.38164680336566
315.0,2.0,25.0,1617.0,2.0,0.76,0.79,3.0,856.0,397.0,1.0,1.0,2.0,1.0,1.0,1.0,21.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,3.65,Europe,Ukraine,dnipro-ukraine,100.0,100.0,4.38164680336566
478.0,2.0,25.0,1495.0,1.9743188538751584,2.19,1.61,2.0,1287.0,709.0,2.0,2.0,4.0,3.0,2.0,3.0,41.0,3.0,3.0,3.0,3.0,2.6358529613249706,0.0,1.0,3.0,3.0,4.0,4.0,4.25,Europe,Slovenia,ljubljana-slovenia,100.0,100.0,29.3919146925828
722.0,2.0,50.0,2166.0,1.6384950827121894,0.84,2.82,2.0,1526.0,907.0,2.0,2.0,3.0,3.0,3.0,3.0,16.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,3.0,4.0,1.0,3.82,Latin America,Trinidad and Tobago,port-of-spain-trinidad-and-tobago,100.0,100.0,0.0
145.0,2.0,82.0,702.0,1.9983399823594643,0.36,0.72,3.0,432.0,223.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,3.37,Latin America,Bolivia,la-paz-bolivia,91.522819519043,99.4643478393555,31.4024390243902
270.0,2.0,60.0,854.0,1.4619958582409078,0.61,1.44,3.0,621.0,398.0,1.0,1.0,4.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,4.0,3.63,Latin America,Bolivia,cochabamba-bolivia,91.522819519043,99.4643478393555,31.4024390243902
443.0,2.0,26.0,915.0,2.2353426291892844,1.43,2.97,2.0,1237.0,786.0,3.0,3.0,3.0,2.0,3.0,2.0,19.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,4.17,Latin America,Uruguay,montevideo-uruguay,99.7094802856445,99.8062057495117,88.5589519650655
558.0,2.0,21.0,3355.0,1.6358563741233312,1.44,2.54,1.0,1850.0,815.0,1.0,3.0,2.0,2.0,3.0,2.0,23.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,3.35,Latin America,Uruguay,punta-del-este-uruguay,99.7094802856445,99.8062057495117,88.5589519650655
335.0,2.0,34.0,1037.0,1.0,0.78,2.09,3.0,838.0,542.0,2.0,1.0,2.1935345704614457,2.0,2.0,3.0,7.0,1.0,1.9760645052985308,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.64,Latin America,Paraguay,asuncion-paraguay,99.3315353393555,99.8153381347656,99.9982060849598
843.0,2.0,177.0,1129.0,1.0,0.48,2.1,3.0,1214.0,938.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.09,Africa,Tanzania,dar-es-salaam-tanzania,26.1706371307373,57.841667175293,34.154090548054
888.0,2.0,82.0,1586.0,2.0,0.68,3.15,3.0,1573.0,1153.0,2.0,1.0,2.0,3.0,2.190621130262272,4.0,6.0,1.0,1.0,3.0,2.0,1.6359673677188686,1.0,0.0,3.0,2.0,1.0,4.0,3.1,Middle East,Oman,muscat-oman,100.0,100.0,0.0
362.0,2.0,48.0,1891.0,1.0,0.88,2.64,2.0,1148.0,627.0,2.0,3.0,3.0,3.0,4.0,3.0,8.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,2.0,3.3,Latin America,Costa Rica,puerto-viejo-costa-rica,99.4098052978516,99.9299240112305,99.0011098779134
533.0,2.0,49.0,2044.0,1.0,1.14,1.99,2.0,1323.0,711.0,2.0,3.0,2.0,2.0,4.0,3.0,8.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,3.46,Latin America,Costa Rica,tamarindo-costa-rica,99.4098052978516,99.9299240112305,99.0011098779134
573.0,2.0,27.0,1220.0,1.0,1.32,2.42,3.0,1220.0,832.0,1.0,3.0,2.0,2.0,4.0,3.0,7.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,4.29,Latin America,Costa Rica,san-jose-costa-rica,99.4098052978516,99.9299240112305,99.0011098779134
398.0,2.0,33.0,1159.0,1.0,0.52,1.72,3.0,862.0,534.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,2.3172126780490765,1.0,0.0,2.0,3.0,1.0,4.0,3.78,Africa,Kenya,nairobi-kenya,41.5999984741211,78.0999984741211,87.5142472282665
